tid,toi,tfopwg_disp,st_tmag,pl_orbper,pl_trandep
138588540,1434.01,PC,8.0621,29.871853,712.5668187
153976959,1435.01,PC,9.9802,0.6858178,148.2277582
154383539,1436.01,PC,11.0906,0.8675883,321.4840933
198356533,1437.01,CP,8.69378,18.840891,331.0
229650439,1438.01,CP,10.3237,5.1396666,769.5996824
229650439,1438.02,CP,10.3237,9.4280902,799.0
232982558,1439.01,CP,9.98671,27.6438617,560.0
261136679,144.01,CP,5.1054,6.267832,321.0
233617847,1440.01,PC,9.80972,15.5174519,434.0
233617847,1440.02,PC,9.80972,4.6274206,152.4142924
233951353,1441.01,PC,9.48477,22.092974,435.0
235683377,1442.01,CP,12.4934,0.4090681,1281.2294665
237232044,1443.01,CP,9.9377,23.5407467,956.0
258514800,1444.01,CP,10.1522,0.4702719,209.49313
259172391,1445.01,PC,10.6074,9.8130697,630.0
259172391,1445.02,PC,10.6074,4.7842093,390.0
294471966,1446.01,PC,10.7502,6.3170657,688.3375977
294471966,1446.02,PC,10.7502,4.5057387,428.7456455
298073824,1447.01,FA,8.1033,1.2273079,66.4147779
343628284,1448.01,CP,13.1717,8.0970819,4723.0724376
356158613,1449.01,FA,10.745,,2167.3207374
356158613,1449.02,PC,10.745,2.3691849,699.3113402
265612438,145.01,PC,11.6789,5.13002,3376.0
377293776,1450.01,CP,10.0306,2.0439268,465.1929875
417931607,1451.01,CP,8.9989,16.5379864,608.0
420112589,1452.01,CP,12.295,11.0619937,3249.1164334
198390247,1453.01,CP,10.1426,6.5886877,852.0
198390247,1453.02,CP,10.1426,4.3135263,274.0
294179385,1454.01,PC,11.1612,2.6794168,13578.3447901
387259626,1455.01,APC,10.1543,3.6231364,17749.0
199376584,1456.01,CP,8.0417,18.712253,6066.0
176860064,1457.01,APC,7.1145,6.3768174,2760.0
164173105,1417.01,CP,8.51017,3.0726434,10471.4949697
224600500,1418.01,FA,6.76754,0.6763235,30.1617977
311035838,1419.01,KP,10.7164,2.8997405,13760.0
425934411,142.01,PC,14.7109,0.8533534,25080.3290695
321857016,1420.01,CP,11.2287,6.9561134,15989.231101
329277372,1421.01,FP,10.5998,2.8879675,23489.3314084
333473672,1422.01,CP,10.1308,13.001789,1339.5837664
346418409,1423.01,FP,10.9243,2.7556532,2854.4589288
418959198,1424.01,FP,10.5152,4.8962484,1186.0289925
350132371,1425.01,APC,9.25755,1.0318213,5577.0
128501004,1426.01,FP,9.76952,0.78999,5750.0
2041563029,1427.01,FP,10.0526,12.80758,27112.7
377304435,1428.01,FP,10.8475,11.35626,2190.0
138968089,1429.01,FP,11.6459,0.6412558,1029.5348333
25375553,143.01,KP,9.77486,2.3109689,6829.4236495
293954617,1430.01,CP,8.3879,7.4341456,701.0
375506058,1431.01,CP,7.79824,2.650232,6449.0
410528770,1502.01,FP,10.4824,2.7536237,1460.0
428065977,1503.01,FP,10.2347,1.6534102,600.0
326114850,1504.01,FP,9.98645,1.2456423,691.0
331034236,1505.01,FP,9.27116,3.4272549,569.4677099
64836837,1506.01,FP,9.8115,10.9115374,1039.0
430677414,1507.01,FP,8.41718,0.46741,1592.12
415741431,1508.01,FP,10.471,2.1575124,550.0
272828463,1509.01,FP,9.42218,1.577609,1055.0
382302241,151.01,FP,11.0264,1.59782,1713.69
377739433,1510.01,FP,10.1975,1.23852,440.0
376682699,1511.01,FP,10.381,1.1025238,2919.0
434718964,1512.01,FP,10.262,1.597226,3834.1260621
269509393,1513.01,FP,10.2866,1.76589,730.0
270238522,1514.01,FP,7.5586,1.36991,1170.0
470709084,1515.01,FP,10.4433,3.66505,910.0
376637093,1516.01,CP,10.377,2.0560153,17453.0
455962313,1517.01,FP,9.599,2.25505,658.0
427761355,1518.01,CP,8.75127,1.902606,8984.9897271
272049972,1519.01,FP,10.1914,1.0960111,2150.0
191284318,1458.01,KP,10.374,2.7759678,13613.0
16920150,1459.01,FA,10.1583,9.155934,908.2412562
355636844,146.01,FP,10.7124,6.30556,860.0
17005768,1460.01,FP,9.9176,6.8424983,8029.880305
44631965,1461.01,APC,11.3805,3.5686777,20121.1854664
188768068,1462.01,CP,5.8961,2.1779407,110.0
190998418,1463.01,KP,12.0401,2.8791023,11426.6170088
229944666,1464.01,PC,10.8597,11.3125266,861.7265878
236887394,1465.01,KP,11.8478,1.4200248,23730.0
237086564,1466.01,PC,11.0278,1.8718991,920.0
240968774,1467.01,CP,10.5977,5.9711357,1437.1086027
243185500,1468.01,CP,10.8858,15.5324385,2937.4953214
243185500,1468.02,CP,10.8858,1.880531,1214.0066593
283722336,1469.01,KP,4.6278,3.0929386,254.2319025
283722336,1469.02,KP,4.6278,6.7650398,269.0
220435095,147.01,FP,11.8999,3.4231002,8643.1016455
284441182,1470.01,CP,11.4752,2.5272822,1847.4872236
306263608,1471.01,CP,8.5725,20.7724316,1415.0
306263608,1471.02,CP,8.5725,52.5637056,1193.0
306955329,1472.01,CP,10.5508,6.3634106,2368.6952027
352413427,1473.01,CP,8.297,5.2544884,567.0
427654774,1474.01,FP,14.1431,5.222621,15867.9920175
431514478,1475.01,PC,8.77994,8.4953513,718.4869448
432549364,1476.01,KP,10.2242,1.2174936,6969.0
240681314,1477.01,KP,10.6496,2.7324809,9548.2806012
409794137,1478.01,CP,10.2042,10.1802014,11500.0
421308357,1479.01,FP,10.364,16.6828999,2054.0
393940766,148.01,CP,11.7835,4.8670758,4965.8114653
335483600,1480.01,FP,8.7514,3.354053,6389.1712796
197650870,1481.01,FP,10.3209,2.1853174,1168.0
252616865,1482.01,PC,10.0687,5.7121916,7555.0
452803785,1483.01,FP,10.4935,5.0037857,1950.0
67309890,1484.01,FP,10.2108,1.1623941,1099.0
377191482,1485.01,FA,8.8052,2.9551881,230.0
233541860,1486.01,FP,9.9592,0.2666485,230.0
459978312,1487.01,FA,5.28906,23.28798,120.0
198457103,1488.01,FA,8.07023,0.4721054,45.2185132
219751469,1489.01,FA,8.2285,6.98301,270.0
260985861,149.01,PC,10.8727,3.3399432,9074.0787832
283474780,1490.01,APC,8.39511,3.9943,550.0
53875855,1491.01,PC,10.3996,4.4902667,2513.0
354594208,1492.01,FP,9.76119,0.86673,662.925
15692883,1493.01,CP,9.7116,5.147905,3710.0
411608801,1494.01,CP,10.3002,5.0267996,6358.0060702
431148743,1495.01,FP,8.706101,2.6277641,490.0
384045439,1496.01,FP,10.0478,10.82661,5890.0
371673488,1497.01,FP,9.95717,0.8165295,468.0
316402246,1498.01,FP,9.6788,1.4014167,2730.0
414870287,1499.01,FP,7.8165,4.95898,230.232
271893367,150.01,CP,10.9031,5.8574075,6489.7302346
377420580,1500.01,FP,10.1871,1.4147363,990.0
329145325,1501.01,FP,10.4089,1.077774,2680.0
140691463,157.01,CP,12.0166,2.0845434,12504.825019
285674856,1570.01,FP,9.4883,1.74626,1110.0
285677945,1571.01,FP,10.2353,1.2427,663.745
292321872,1572.01,FP,10.4562,8.66698,9854.3
302773669,1573.01,KP,7.6353,21.216464,6499.0
307111282,1574.01,FP,10.2978,,7440.0
316254876,1575.01,FP,10.3775,2.4611008,1795.0
327011842,1576.01,FP,9.7828,0.783879,274.5156373
332154944,1577.01,FP,9.60027,0.99837,2730.0
348135793,1578.01,FP,10.1042,1.97741,5470.0
354400186,1579.01,FP,9.7745,9.07768,19171.9
403136413,158.01,FP,11.2314,2.51266,2790.01
354469661,1580.01,KP,9.17925,4.7947749,6864.0
370759867,1581.01,FP,9.76978,,8410.0
374400599,1582.01,FP,10.0188,1.8932775,3415.0
403256331,1583.01,FP,9.5425,3.77188,450.0
418987806,1584.01,FP,9.27904,0.88654,870.0
444415148,1585.01,FP,8.9676,1.83641,470.0
445144327,1586.01,PC,10.4396,1.80794,540.0
403287048,152.01,FP,11.3569,7.00776,3666.99
269238073,1520.01,FP,9.68805,6.1461734,1034.0
366074069,1521.01,FP,9.78876,4.1812866,4280.0
367102581,1522.01,FP,9.39575,2.9798592,580.0
387413037,1523.01,FP,10.3197,6.72694,1070.0
314338017,1524.01,FP,9.1325,10.9554897,370.0
276380902,1525.01,FP,10.3202,0.6171788,519.0
313761775,1526.01,FP,9.693811,1.5309799,654.0
202375913,1527.01,PC,9.6968,5.0625809,2884.0
285543785,1528.01,APC,9.716,9.9385448,8500.0
312259170,1529.01,FP,10.4049,0.8229,2660.0
231081369,153.01,APC,11.7349,7.6316384,4580.0
312469860,1530.01,FP,9.9475,0.50261,1120.0
312678993,1531.01,APC,8.3593,0.5175204,1347.965557
327579226,1532.01,PC,10.1786,8.905407,6702.0
345143460,1533.01,PC,10.1128,3.6458046,1168.0
345143460,1533.02,PC,10.1128,8.0637954,2301.0
354600221,1534.01,FP,9.867621,1.41853,560.0
420288086,1535.01,FP,10.4397,6.5344463,3240.0
445137888,1536.01,FP,10.3654,2.013653,822.8974252
173612049,1537.01,PC,10.473,6.4902646,1080.0
177244357,1538.01,PC,9.8931,6.54692,2400.0
252636888,1539.01,FP,10.4116,2.590266,700.0
389525208,154.01,FP,10.0704,6.74657,2970.0
318746829,1540.01,FP,10.4234,5.2273176,2856.0
319068154,1541.01,FP,9.7436,3.7983639,3194.0
367607434,1542.01,FA,8.40348,8.2916,470.0
431585347,1543.01,FP,10.06,5.13664,930.0
455791689,1544.01,PC,10.4143,1.2918334,1224.0
127425841,1545.01,FP,9.83204,1.5166573,1590.0
194203348,1546.01,PC,9.87731,1.13345,490.0
409520860,1547.01,FP,10.3973,0.71933,478.823
440100539,1548.01,FA,8.7282,12.6017,800.0
191146556,1549.01,FP,10.3959,2.5798051,5740.0
129637892,155.01,PC,9.0284,5.4499753,973.0
241065596,1550.01,FP,10.2936,1.6256942,1720.0
288348498,1551.01,PC,9.967,1.67546,1250.0
326919774,1552.01,FP,8.19,7.57193,420.0
327341626,1553.01,APC,10.3478,5.9382163,6171.0
299158887,1554.01,KP,11.0579,9.4341589,4001.924935
441732151,1555.01,FP,10.1688,2.09989,27336.4
405794804,1556.01,FP,9.79455,1.44127,2750.0
320506985,1557.01,FP,10.4925,1.08697,860.0
117322779,1558.01,FP,10.485,0.68601,910.0
241040309,1559.01,PC,10.3978,3.4648951,1339.0
220518305,156.01,FP,10.294,14.1520377,3180.4559232
241076290,1560.01,PC,10.1942,0.2580006,812.7310325
245462406,1561.01,FP,10.2948,2.27456,1020.0
249862365,1562.01,FP,9.10226,0.98999,420.0
249945230,1563.01,PC,9.4397,1098.2258586,4496.0
250724252,1564.01,APC,10.2845,0.5596691,4538.0
251384275,1565.01,PC,9.2085,1099.2560385,2970.0
256414077,1566.01,FP,10.5907,3.01106,1617.22
259151170,1567.01,FP,10.374,,54500.0
284050395,1568.01,FP,9.74734,1.35932,2840.0
285666479,1569.01,FP,10.424,1.71614,681.449
269892793,1636.01,FP,11.9056,1.7729239,26694.3797428
286355915,1637.01,FP,10.6479,4.076684,10459.727229
312862941,1638.01,PC,12.1312,0.9150623,4304.9322224
348673213,1639.01,FP,12.974,0.901465,3156.5658264
79395355,164.01,FP,11.407,7.31898,3809.3
396562848,1640.01,CP,11.0548,1.9495403,2089.2444115
422923265,1641.01,PC,9.616,1.8646725,570.0
229940491,1642.01,APC,11.1169,37.4590076,5850.0
298647682,1643.01,PC,8.6628,20.0795217,1065.5355707
22843856,1644.01,FP,9.8203,1.8497201,5750.0
184679932,1645.01,FP,9.25319,2.1721416,17864.5520776
387527558,1646.01,FA,13.0367,3.623909,26979.8210456
154927364,1647.01,FP,10.249,6.9744232,9189.0
376353509,1648.01,CP,9.5831,7.3315684,893.0
116608612,1649.01,FP,9.17041,3.4557863,6423.0
350743714,165.01,FP,9.6686,7.757643,7336.6908822
122485078,1650.01,FP,10.0106,9.1505,1370.0
458914949,1587.01,FP,10.2543,12.5343031,1517.0
50120414,1588.01,PC,8.951,3.581083,760.0
52041724,1589.01,FP,9.87542,35.4028219,12666.0
394657039,159.01,PC,10.5132,3.7628372,11360.0
71854745,1590.01,FP,10.2146,3.10315,1760.07
82010657,1591.01,FP,9.64805,,3010.0
186599508,1592.01,FP,9.76636,5.6318074,1186.1481873
192372961,1593.01,FP,9.1222,2.06313,600.0
201154493,1594.01,FP,9.7479,1.51233,640.0
385105624,1595.01,FP,10.4511,1.7498117,2549.0
431899140,1596.01,FP,10.0888,1.9734615,1295.0
68152139,1597.01,FP,10.1342,0.73772,980.0
67418624,1598.01,PC,8.6344,1.1020719,580.0
129979528,1599.01,KP,7.87611,1.2198382,12160.1096043
253917293,160.01,FP,11.2901,4.608,3213.22
187029841,1600.01,FP,9.66027,0.361112,710.0
139375960,1601.01,CP,10.1035,5.33155,4220.0
129991079,1602.01,FA,10.4375,6.15952,1230.0
73448352,1603.01,KP,10.1868,4.7321735,8121.0
118301361,1604.01,FP,9.08054,3.46608,1620.0
101037590,1605.01,CP,9.62924,8.7094632,4510.0
125735470,1606.01,APC,9.08995,4.7126743,1941.0
26433869,1607.01,FP,8.4107,1.0357235,480.0
138017750,1608.01,FP,7.42812,2.4727425,2929.0
229951289,1609.01,FA,10.2572,13.3118,750.0
348770361,161.01,PC,11.4964,2.7684331,3234.0971112
219776325,1610.01,PC,10.3727,2.5287981,387.0
264678534,1611.01,CP,7.5825,16.2016817,885.0
268403451,1612.01,KP,10.0521,2.8641388,9597.0
272625214,1613.01,FP,10.4641,5.2469991,1180.0
317397615,1614.01,FP,10.2351,0.7438074,633.0
317507345,1615.01,FP,9.68708,3.9401791,13317.0
322054600,1616.01,PC,10.4505,1.3433022,1052.0
322202434,1617.01,FP,10.2505,1.4013505,1532.0
376838000,1618.01,FP,9.9272,2.1679,560.0
377144784,1619.01,FP,10.0552,2.3866952,586.0
99493790,162.01,APC,11.6834,7.764691,24530.0
378291076,1620.01,PC,9.53523,1.5982014,296.0
387260717,1621.01,PC,9.97595,6.453624,200.0
388076005,1622.01,FP,9.39435,1.7126115,340.0
407394748,1623.01,FP,9.5287,0.7522775,1301.0
461387302,1624.01,FP,10.2763,5.8089284,1111.0
470852531,1625.01,FP,10.2918,1.49446,890.0
157586003,1626.01,KP,12.0545,3.3326189,8310.5066162
424435940,1627.01,KP,11.2311,5.0172146,14236.9594003
284475976,1628.01,KP,11.1541,2.1436364,9203.7552743
310003988,1629.01,KP,11.191,4.5421594,9760.0
179317684,163.01,CP,10.8719,4.2311173,7261.2759361
317597583,1630.01,CP,8.9943,12.0557353,807.0
29054413,1631.01,APC,10.4289,15.2521892,871.2527446
51024887,1632.01,FP,14.9885,8.2491871,117724.0282614
165551882,1633.01,FA,12.5441,12.1582804,3430.7762638
201186294,1634.01,CP,11.0136,0.98933,1519.669587
230086768,1635.01,FP,13.4447,34.9270483,110264.9392094
417705690,1668.01,FP,10.0233,2.363311,1121.0
428679607,1669.01,CP,9.52906,2.6800536,456.0
149990841,167.01,PC,11.6349,4.4531846,5910.0
441739020,1670.01,CP,9.4682,40.7501028,6026.0
441739020,1670.02,CP,9.4682,10.9836724,315.0
441739020,1670.03,PC,9.4682,123.0586028,485.2393663
459903429,1671.01,FA,8.71289,8.13664,840.0
468828873,1672.01,FP,10.045,3.8954139,911.0
470315428,1673.01,FP,10.2851,1.08625,1110.0
73104318,1674.01,FP,9.46925,7.45494,2280.0
81831095,1675.01,PC,9.9944,3.133084,1192.0
8400842,1676.01,KP,9.441,3.1915257,8587.0
87090944,1677.01,PC,10.1089,0.6435807,876.6807794
96291218,1678.01,FP,10.3614,13.7058173,5788.0
9837861,1679.01,FP,9.9021,0.6565741,423.0
369457671,168.01,PC,11.5147,2.31446,1190.0
259168516,1680.01,CP,13.3081,4.8026561,4358.1157678
321041369,1681.01,PC,10.4445,1.5379237,1135.0
367366318,1682.01,KP,8.14847,2.7347651,9209.0
58542531,1683.01,CP,9.794,3.057524,1117.9638175
85031598,1684.01,PC,7.3543,1.1549925,739.0
28900646,1685.01,CP,11.1117,0.6691449,1254.3711932
102672709,1686.01,PC,9.86671,6.7053949,575.2056582
103448870,1687.01,PC,9.83739,10.2596322,1080.9213165
121966220,1688.01,FP,10.8001,6.7171913,9138.715071
198384408,1689.01,FA,6.3196,9.1238101,283.324087
183120439,169.01,CP,11.788,2.2554459,5283.7103901
267574918,1690.01,CP,16.338,1.4079369,484643.7441389
268334473,1691.01,CP,9.52636,16.7368995,989.0
288636342,1692.01,PC,10.741,17.7286608,1086.4618139
288636342,1692.02,PC,10.741,32.2079698,2409.2943157
353475866,1693.01,CP,10.6714,1.766692,830.5082973
396740648,1694.01,CP,10.7424,3.7701296,4361.1801082
422756130,1695.01,CP,11.0294,3.1342946,1183.6060713
470381900,1696.01,CP,13.9664,2.5005291,12579.3504758
138168780,1651.01,KP,9.88278,3.7649949,14735.0
154867950,1652.01,FP,8.68013,0.6664948,260.0
156724719,1653.01,PC,9.353,10.9568722,4643.0
258829450,1654.01,PC,10.1556,1.8347892,242.0
266500992,1655.01,PC,10.3309,3.2786617,1101.0
267694283,1656.01,APC,8.54941,1112.7562924,6669.0
27677846,1657.01,FP,9.5668,5.6309047,1683.0
286561122,1658.01,FP,10.2674,0.6803433,565.5754223
288631580,1659.01,CP,9.56906,5.8775548,412.2881337
288631580,1659.02,PC,9.56906,3.3985674,171.0
147203645,166.01,PC,10.7258,5.0611315,5276.0349302
311121985,1660.01,FP,9.00007,1.3561596,482.0
312122956,1661.01,FP,10.1283,2.0492064,1030.0
339538183,1662.01,FP,9.7053,2.6093167,1984.0
353367071,1663.01,FP,9.84095,2.37532,1940.0
353782445,1664.01,PC,9.17708,11.835079,336.0
354006740,1665.01,FP,6.4018,1.76406,870.0
368536386,1666.01,FP,10.3693,1.69433,650.0
409183335,1667.01,FP,9.7229,3.32125,5760.0
159418353,1739.01,CP,9.812,8.3033493,571.0
425997655,174.01,CP,8.7513,17.6671735,754.5192275
425997655,174.02,CP,8.7513,29.7975386,614.4582395
425997655,174.03,CP,8.7513,12.1623046,265.0132357
425997655,174.04,CP,8.7513,3.9766833,142.0
425997655,174.05,CP,8.7513,7.9076301,212.4177368
174041208,1740.01,PC,10.4274,19.428419,850.4127883
198206613,1741.01,PC,10.5783,10.9406641,440.0
219857012,1742.01,CP,8.2865,21.2690422,350.0
219860288,1743.01,CP,12.4251,4.2660553,1700.0
229455001,1744.01,CP,9.01932,22.3417286,472.0
232635922,1745.01,PC,12.7963,5.984871,2583.7788262
232650365,1746.01,PC,11.9589,2.5253323,1258.5718559
232650365,1746.02,PC,11.9589,3.8776815,1077.9105507
233071822,1747.01,PC,10.4302,2.7546548,394.0
233071926,1748.01,PC,10.5657,1.8318623,403.1219726
1884091865,1697.01,PC,11.1744,10.716524,1280.0
190223929,1698.01,PC,11.1018,17.04198,3520.0
22705558,1699.01,PC,10.8756,4.5470055,813.7370725
394698182,170.01,PC,11.9692,3.7115129,12280.0
23650642,1700.01,FP,10.8219,1.12355,1020.0
274215536,1701.01,PC,10.9263,1.3341738,2283.6562849
371210825,1702.01,FP,10.9894,0.40312,1000.0
453387619,1703.01,PC,10.6414,1.2016105,2414.8791188
95129101,1704.01,FP,10.8508,3.929983,2270.0
137500798,1705.01,FP,10.3042,13.2054538,644.0
230377505,1706.01,PC,10.486,4.5156072,449.0
230377505,1706.02,PC,10.486,7.4057777,325.0
240148934,1707.01,FP,10.3135,2.02365,1710.0
241173474,1708.01,APC,10.388,11.44192,5510.0
29119552,1709.01,PC,10.2061,7.6288424,10850.0
309257814,171.01,PC,11.6626,1.238601,12167.5309178
309257814,171.02,FP,11.6626,1.8135767,4166.2802035
445805961,1710.01,CP,8.9134,24.2833782,2844.0
461662295,1711.01,FP,9.92871,10.2558,5740.0
67926921,1712.01,FP,9.9841,3.566276,3870.0
15863518,1713.01,PC,10.618,0.5572565,1198.7212417
239154970,1714.01,KP,10.7131,3.4744763,12920.0
142090065,1715.01,FP,9.01249,2.8269356,950.9544382
14336130,1716.01,CP,8.82897,8.082354,559.0
149833117,1717.01,PC,9.52339,4.052389,8976.0
257241363,1718.01,PC,8.2558,5.5870396,1907.0
293617835,1719.01,PC,7.7649,2.7552586,338.0
29857954,172.01,CP,10.7379,9.47686,2980.0
356473034,1720.01,KP,10.4467,2.6158597,13363.0
51234631,1721.01,KP,10.1653,4.1250429,8804.0
85242435,1722.01,PC,9.52682,9.6052235,1437.0
71431780,1723.01,CP,9.09942,13.7270395,901.0
81212286,1724.01,FP,12.507,0.6850808,2675.7176662
86396382,1725.01,KP,11.0967,1.0914304,15377.7920504
130181866,1726.01,CP,6.2683,7.107934,501.6058242
130181866,1726.02,CP,6.2683,20.5438153,799.3817133
241225337,1727.01,PC,9.75149,1.8308782,464.5713657
285048486,1728.01,CP,10.7921,3.4913952,5400.0
298666530,1729.01,FP,18.3324,0.5732087,432048.7343961
270341214,173.01,PC,8.8784,29.7537451,6350.8299407
270341214,173.02,PC,8.8784,9.1702265,305.9835677
318022259,1730.01,CP,10.3595,6.2262315,1488.0
318022259,1730.02,CP,10.3595,2.1555232,742.0
318022259,1730.03,CP,10.3595,12.5739572,2170.0
371234684,1731.01,KP,11.7946,3.9228042,13970.0
470987100,1732.01,PC,11.3266,4.1192231,1236.5042452
53427308,1733.01,FP,10.379,5.80322,1710.0
224596152,1734.01,PC,10.2713,28.8745078,584.5089133
365673804,1735.01,PC,8.3412,10.3857602,380.0
408618999,1736.01,CP,8.3302,7.0731057,439.0
233009109,1737.01,PC,8.57502,14.4479828,218.0
104208182,1738.01,PC,12.4851,3.6985817,3061.8238445
160045097,1782.02,CP,11.3069,1.8290294,704.8493933
160045097,1782.03,PC,11.3069,18.7559765,1506.818331
229938290,1783.01,PC,9.2742,1.4198659,465.2106205
241196395,1784.01,APC,9.61433,2.0937563,1250.0
230386259,1785.01,PC,9.6746,11.0023133,298.0
86280613,1786.01,FP,9.5173,9.573548,2788.0
372730331,1787.01,PC,10.3774,8.7046669,9660.0
450327768,1788.01,FP,10.1883,5.34326,6980.0
172518755,1789.01,CP,9.1824,3.2087149,1960.0
207141131,179.01,CP,8.1796,4.1374403,1008.4447279
310981412,1790.01,FA,10.2728,9.62517,540.0
233684293,1791.01,FA,9.05769,48.4808217,110.0
29191596,1792.01,PC,8.676,8.8164887,170.0
304142124,1793.01,CP,7.8436,55.087,2509.0
286916251,1794.01,CP,9.69924,8.7655468,572.6986983
135083444,1795.01,FP,10.0721,2.7917911,1018.9771433
138819293,1796.01,KP,8.40346,2.6438856,6404.7051471
233602827,1749.01,CP,12.2574,4.4891367,1271.1867023
233602827,1749.02,CP,12.2574,9.0447039,1611.0010188
233602827,1749.03,KP,12.2574,2.3889051,569.8511771
307210830,175.01,CP,9.41242,3.6906759,1657.0
307210830,175.02,CP,9.41242,7.4507305,1542.0
307210830,175.03,CP,9.41242,2.2531062,682.3972723
237099296,1750.01,PC,11.7077,11.3373614,1194.0451617
287080092,1751.01,CP,8.80616,37.4685042,429.0
287139872,1752.01,PC,12.7463,0.9351891,1150.2871156
287139872,1752.02,PC,12.7463,32.7135406,1469.2598788
289580577,1753.01,CP,11.2078,5.3846239,630.6901313
332477926,1754.01,PC,11.7229,16.2143217,1553.7064339
356978132,1755.01,APC,9.90051,60.1848926,2242.0
364074068,1756.01,PC,12.0948,2.7830114,916.2640701
367753709,1757.01,PC,11.2906,2.125687,570.6858828
367753709,1757.02,PC,11.2906,5.0097113,560.4159621
367858035,1758.01,CP,10.0907,20.7051499,1822.0
408636441,1759.01,CP,9.92838,18.8500438,2610.0
272086159,176.01,FP,13.4004,16.155373,71225.723174
420112587,1760.01,FP,12.4989,11.062666,4957.8780942
424391516,1761.01,PC,10.5951,11.5922513,373.1625573
435680451,1762.01,PC,10.5949,24.141229,1612.7795426
441739871,1763.01,PC,12.8123,3.797872,1501.0825028
1551345500,1764.01,PC,11.2018,47.3860753,19550.0
272672133,1765.01,PC,11.7176,3.493958,3650.0
67666096,1766.01,KP,9.43351,2.7033942,10340.0
8767448,1767.01,KP,9.98111,4.3532339,10270.0
137906197,1768.01,CP,9.91008,7.3377236,795.0
287225295,1769.01,APC,9.4819,0.6097554,670.0
262530407,177.01,CP,9.49275,2.8531016,1547.1068927
457138169,1770.01,FP,9.22437,1.0924536,874.580104
252479260,1771.01,KP,9.007,3.2122302,14429.0
85293053,1772.01,CP,9.3523,8.0542207,706.8165307
